article_frequency,transcript_frequency,emotion_differences,average_difference
"{'fear': 0.07352941176470588, 'anger': 0.08823529411764706, 'trust': 0.1323529411764706, 'surprise': 0.07352941176470588, 'positive': 0.1323529411764706, 'negative': 0.14705882352941177, 'sadness': 0.10294117647058823, 'disgust': 0.029411764705882353, 'joy': 0.08823529411764706, 'anticipation': 0.1323529411764706}","{'fear': 0.04225352112676056, 'anger': 0.035211267605633804, 'trust': 0.1619718309859155, 'surprise': 0.07042253521126761, 'positive': 0.2535211267605634, 'negative': 0.04929577464788732, 'sadness': 0.014084507042253521, 'disgust': 0.014084507042253521, 'joy': 0.15492957746478872, 'anticipation': 0.20422535211267606}","{'positive': 0.12116818558409279, 'negative': 0.09776304888152446, 'anticipation': 0.07187241093620547, 'joy': 0.06669428334714166, 'fear': 0.03127589063794532, 'trust': 0.02961888980944491, 'sadness': 0.08885666942833471, 'disgust': 0.015327257663628831, 'surprise': 0.003106876553438276, 'anger': 0.05302402651201326}",0.057870753935376974
"{'fear': 0.05263157894736842, 'anger': 0.07236842105263158, 'trust': 0.17763157894736842, 'surprise': 0.06578947368421052, 'positive': 0.18421052631578946, 'negative': 0.125, 'sadness': 0.07894736842105263, 'disgust': 0.039473684210526314, 'joy': 0.07894736842105263, 'anticipation': 0.125}","{'fear': 0.06884875846501129, 'anger': 0.04740406320541761, 'trust': 0.17155756207674944, 'surprise': 0.06997742663656885, 'positive': 0.26749435665914223, 'negative': 0.050790067720090294, 'sadness': 0.025959367945823927, 'disgust': 0.022573363431151242, 'joy': 0.09593679458239278, 'anticipation': 0.17945823927765236}","{'positive': 0.08328383034335277, 'negative': 0.07420993227990971, 'anticipation': 0.054458239277652365, 'joy': 0.01698942616134015, 'fear': 0.01621717951764287, 'trust': 0.006074016870618981, 'sadness': 0.0529880004752287, 'disgust': 0.01690032077937507, 'surprise': 0.004187952952358326, 'anger': 0.024964357847213972}",0.03502732565046929
"{'fear': 0.1044776119402985, 'anger': 0.11940298507462686, 'trust': 0.11940298507462686, 'surprise': 0.06716417910447761, 'positive': 0.19402985074626866, 'negative': 0.09701492537313433, 'sadness': 0.029850746268656716, 'disgust': 0.06716417910447761, 'joy': 0.08208955223880597, 'anticipation': 0.11940298507462686}","{'fear': 0.07345971563981042, 'anger': 0.04976303317535545, 'trust': 0.14218009478672985, 'surprise': 0.07109004739336493, 'positive': 0.24644549763033174, 'negative': 0.0947867298578199, 'sadness': 0.052132701421800945, 'disgust': 0.018957345971563982, 'joy': 0.0971563981042654, 'anticipation': 0.15402843601895735}","{'positive': 0.05241564688406308, 'negative': 0.0022281955153144323, 'anticipation': 0.03462545094433049, 'joy': 0.015066845865459436, 'fear': 0.031017896300488082, 'trust': 0.02277710971210299, 'sadness': 0.02228195515314423, 'disgust': 0.04820683313291363, 'surprise': 0.003925868288887316, 'anger': 0.06963995189927141}",0.03021857536959751
"{'fear': 0.06722689075630252, 'anger': 0.025210084033613446, 'trust': 0.2184873949579832, 'surprise': 0.025210084033613446, 'positive': 0.33613445378151263, 'negative': 0.058823529411764705, 'sadness': 0.03361344537815126, 'disgust': 0.008403361344537815, 'joy': 0.09243697478991597, 'anticipation': 0.13445378151260504}","{'fear': 0.06040268456375839, 'anger': 0.05201342281879195, 'trust': 0.15268456375838926, 'surprise': 0.05704697986577181, 'positive': 0.26174496644295303, 'negative': 0.07046979865771812, 'sadness': 0.04194630872483222, 'disgust': 0.020134228187919462, 'joy': 0.11241610738255034, 'anticipation': 0.17114093959731544}","{'positive': 0.0743894873385596, 'negative': 0.011646269245953411, 'anticipation': 0.0366871580847104, 'joy': 0.01997913259263437, 'fear': 0.006824206192544126, 'trust': 0.06580283119959393, 'sadness': 0.008332863346680958, 'disgust': 0.011730866843381647, 'surprise': 0.03183689583215837, 'anger': 0.0268033387851785}",0.02940330494613953
"{'fear': 0.05434782608695652, 'anger': 0.04891304347826087, 'trust': 0.15217391304347827, 'surprise': 0.07065217391304347, 'positive': 0.24456521739130435, 'negative': 0.11413043478260869, 'sadness': 0.043478260869565216, 'disgust': 0.02717391304347826, 'joy': 0.11413043478260869, 'anticipation': 0.13043478260869565}","{'fear': 0.07592190889370933, 'anger': 0.08568329718004339, 'trust': 0.12364425162689804, 'surprise': 0.0509761388286334, 'positive': 0.25162689804772237, 'negative': 0.1019522776572668, 'sadness': 0.04338394793926247, 'disgust': 0.04121475054229935, 'joy': 0.08459869848156182, 'anticipation': 0.14099783080260303}","{'positive': 0.007061680656418018, 'negative': 0.012178157125341885, 'anticipation': 0.010563048193907382, 'joy': 0.02953173630104687, 'fear': 0.021574082806752805, 'trust': 0.028529661416580226, 'sadness': 9.431293030274374e-05, 'disgust': 0.014040837498821093, 'surprise': 0.01967603508441007, 'anger': 0.03677025370178252}",0.01800198057153636
"{'fear': 0.03333333333333333, 'anger': 0.05333333333333334, 'trust': 0.19333333333333333, 'surprise': 0.03333333333333333, 'positive': 0.3333333333333333, 'negative': 0.08, 'sadness': 0.02666666666666667, 'disgust': 0.02, 'joy': 0.08666666666666667, 'anticipation': 0.14}","{'fear': 0.07777777777777778, 'anger': 0.06666666666666667, 'trust': 0.11777777777777777, 'surprise': 0.06, 'positive': 0.26, 'negative': 0.08222222222222222, 'sadness': 0.035555555555555556, 'disgust': 0.042222222222222223, 'joy': 0.10444444444444445, 'anticipation': 0.15333333333333332}","{'positive': 0.0733333333333333, 'negative': 0.0022222222222222227, 'anticipation': 0.013333333333333308, 'joy': 0.01777777777777778, 'fear': 0.044444444444444446, 'trust': 0.07555555555555556, 'sadness': 0.008888888888888887, 'disgust': 0.022222222222222223, 'surprise': 0.026666666666666665, 'anger': 0.013333333333333329}",0.02977777777777777
"{'fear': 0.02531645569620253, 'anger': 0.02531645569620253, 'trust': 0.189873417721519, 'surprise': 0.08860759493670886, 'positive': 0.31645569620253167, 'negative': 0.06329113924050633, 'sadness': 0.02531645569620253, 'disgust': 0.0, 'joy': 0.11392405063291139, 'anticipation': 0.1518987341772152}","{'fear': 0.0736196319018405, 'anger': 0.081799591002045, 'trust': 0.12474437627811862, 'surprise': 0.06339468302658487, 'positive': 0.24130879345603273, 'negative': 0.09202453987730061, 'sadness': 0.034764826175869123, 'disgust': 0.026584867075664622, 'joy': 0.10429447852760736, 'anticipation': 0.1574642126789366}","{'positive': 0.07514690274649893, 'negative': 0.028733400636794276, 'anticipation': 0.005565478501721399, 'joy': 0.009629572105304032, 'fear': 0.04830317620563797, 'trust': 0.06512904144340038, 'sadness': 0.009448370479666592, 'disgust': 0.026584867075664622, 'surprise': 0.025212911910123995, 'anger': 0.056483135305842466}",0.03502368564106546
"{'fear': 0.06329113924050633, 'anger': 0.06329113924050633, 'trust': 0.13924050632911392, 'surprise': 0.05063291139240506, 'positive': 0.24050632911392406, 'negative': 0.08860759493670886, 'sadness': 0.0379746835443038, 'disgust': 0.05063291139240506, 'joy': 0.13924050632911392, 'anticipation': 0.12658227848101267}","{'fear': 0.06701030927835051, 'anger': 0.05670103092783505, 'trust': 0.13402061855670103, 'surprise': 0.061855670103092786, 'positive': 0.23582474226804123, 'negative': 0.07989690721649484, 'sadness': 0.05025773195876289, 'disgust': 0.04252577319587629, 'joy': 0.10695876288659793, 'anticipation': 0.16494845360824742}","{'positive': 0.004681586845882824, 'negative': 0.008710687720214022, 'anticipation': 0.03836617512723475, 'joy': 0.032281743442515984, 'fear': 0.00371917003784418, 'trust': 0.00521988777241289, 'sadness': 0.01228304841445909, 'disgust': 0.008107138196528772, 'surprise': 0.011222758710687723, 'anger': 0.006590108312671282}",0.013118230458045155
"{'fear': 0.03333333333333333, 'anger': 0.02, 'trust': 0.18, 'surprise': 0.07333333333333333, 'positive': 0.22, 'negative': 0.07333333333333333, 'sadness': 0.04666666666666667, 'disgust': 0.03333333333333333, 'joy': 0.1, 'anticipation': 0.22}","{'fear': 0.04027617951668585, 'anger': 0.04027617951668585, 'trust': 0.16800920598388952, 'surprise': 0.06444188722669736, 'positive': 0.31530494821634064, 'negative': 0.05408515535097814, 'sadness': 0.0333716915995397, 'disgust': 0.010356731875719217, 'joy': 0.11507479861910241, 'anticipation': 0.15880322209436135}","{'positive': 0.09530494821634064, 'negative': 0.019248177982355195, 'anticipation': 0.061196777905638655, 'joy': 0.015074798619102409, 'fear': 0.006942846183352516, 'trust': 0.011990794016110473, 'sadness': 0.013294975067126971, 'disgust': 0.022976601457614116, 'surprise': 0.008891446106635975, 'anger': 0.02027617951668585}",0.027519754507096282
"{'fear': 0.057692307692307696, 'anger': 0.038461538461538464, 'trust': 0.17307692307692307, 'surprise': 0.057692307692307696, 'positive': 0.23076923076923078, 'negative': 0.07692307692307693, 'sadness': 0.038461538461538464, 'disgust': 0.0, 'joy': 0.11538461538461539, 'anticipation': 0.21153846153846154}","{'fear': 0.07894736842105263, 'anger': 0.05263157894736842, 'trust': 0.13157894736842105, 'surprise': 0.07894736842105263, 'positive': 0.25, 'negative': 0.07894736842105263, 'sadness': 0.06578947368421052, 'disgust': 0.013157894736842105, 'joy': 0.07894736842105263, 'anticipation': 0.17105263157894737}","{'positive': 0.019230769230769218, 'negative': 0.0020242914979757, 'anticipation': 0.040485829959514164, 'joy': 0.036437246963562764, 'fear': 0.02125506072874493, 'trust': 0.04149797570850203, 'sadness': 0.02732793522267206, 'disgust': 0.013157894736842105, 'surprise': 0.02125506072874493, 'anger': 0.014170040485829954}",0.023684210526315787
"{'fear': 0.06896551724137931, 'anger': 0.05747126436781609, 'trust': 0.14942528735632185, 'surprise': 0.034482758620689655, 'positive': 0.26436781609195403, 'negative': 0.10344827586206896, 'sadness': 0.08045977011494253, 'disgust': 0.034482758620689655, 'joy': 0.06896551724137931, 'anticipation': 0.13793103448275862}","{'fear': 0.04054054054054054, 'anger': 0.059845559845559844, 'trust': 0.15926640926640925, 'surprise': 0.07239382239382239, 'positive': 0.27702702702702703, 'negative': 0.06177606177606178, 'sadness': 0.03474903474903475, 'disgust': 0.019305019305019305, 'joy': 0.12837837837837837, 'anticipation': 0.14671814671814673}","{'positive': 0.012659210935072995, 'negative': 0.04167221408600719, 'anticipation': 0.008787112235388111, 'joy': 0.05941286113699906, 'fear': 0.028424976700838767, 'trust': 0.009841121910087403, 'sadness': 0.04571073536590778, 'disgust': 0.01517773931567035, 'surprise': 0.03791106377313273, 'anger': 0.0023742954777437528}",0.026197133093684814
"{'fear': 0.05263157894736842, 'anger': 0.10526315789473684, 'trust': 0.15789473684210525, 'surprise': 0.07368421052631578, 'positive': 0.30526315789473685, 'negative': 0.06315789473684211, 'sadness': 0.05263157894736842, 'disgust': 0.010526315789473684, 'joy': 0.08421052631578947, 'anticipation': 0.09473684210526316}","{'fear': 0.05334538878842676, 'anger': 0.04792043399638336, 'trust': 0.17269439421338156, 'surprise': 0.05515370705244123, 'positive': 0.28661844484629295, 'negative': 0.0650994575045208, 'sadness': 0.022603978300180832, 'disgust': 0.019891500904159132, 'joy': 0.1166365280289331, 'anticipation': 0.16003616636528029}","{'positive': 0.018644713048443895, 'negative': 0.0019415627676786923, 'anticipation': 0.06529932426001712, 'joy': 0.03242600171314362, 'fear': 0.0007138098410583438, 'trust': 0.014799657371276309, 'sadness': 0.030027600647187586, 'disgust': 0.009365185114685448, 'surprise': 0.018530503473874554, 'anger': 0.05734272389835347}",0.024909108213571906
"{'fear': 0.09745762711864407, 'anger': 0.08050847457627118, 'trust': 0.17372881355932204, 'surprise': 0.029661016949152543, 'positive': 0.19915254237288135, 'negative': 0.15254237288135594, 'sadness': 0.09745762711864407, 'disgust': 0.025423728813559324, 'joy': 0.038135593220338986, 'anticipation': 0.1059322033898305}","{'fear': 0.06567164179104477, 'anger': 0.05970149253731343, 'trust': 0.23880597014925373, 'surprise': 0.03582089552238806, 'positive': 0.24477611940298508, 'negative': 0.10149253731343283, 'sadness': 0.08059701492537313, 'disgust': 0.026865671641791045, 'joy': 0.050746268656716415, 'anticipation': 0.0955223880597015}","{'positive': 0.045623577030103724, 'negative': 0.05104983556792311, 'anticipation': 0.01040981533012901, 'joy': 0.012610675436377429, 'fear': 0.0317859853275993, 'trust': 0.06507715658993168, 'sadness': 0.016860612193270938, 'disgust': 0.001441942828231721, 'surprise': 0.006159878573235519, 'anger': 0.02080698203895775}",0.02618264609157602
"{'fear': 0.10344827586206896, 'anger': 0.08620689655172414, 'trust': 0.10344827586206896, 'surprise': 0.040229885057471264, 'positive': 0.22413793103448276, 'negative': 0.10919540229885058, 'sadness': 0.040229885057471264, 'disgust': 0.040229885057471264, 'joy': 0.08620689655172414, 'anticipation': 0.16666666666666666}","{'fear': 0.03759398496240601, 'anger': 0.03258145363408521, 'trust': 0.15622389306599832, 'surprise': 0.0810359231411863, 'positive': 0.2581453634085213, 'negative': 0.07685881370091896, 'sadness': 0.02506265664160401, 'disgust': 0.020050125313283207, 'joy': 0.14870509607351712, 'anticipation': 0.16374269005847952}","{'positive': 0.034007432374038526, 'negative': 0.03233658859793162, 'anticipation': 0.0029239766081871343, 'joy': 0.062498199521792974, 'fear': 0.06585429089966295, 'trust': 0.052775617203929356, 'sadness': 0.015167228415867255, 'disgust': 0.020179759744188057, 'surprise': 0.04080603808371503, 'anger': 0.05362544291763893}",0.038017457436695185
"{'fear': 0.09278350515463918, 'anger': 0.05154639175257732, 'trust': 0.16494845360824742, 'surprise': 0.020618556701030927, 'positive': 0.25773195876288657, 'negative': 0.09278350515463918, 'sadness': 0.061855670103092786, 'disgust': 0.020618556701030927, 'joy': 0.10309278350515463, 'anticipation': 0.13402061855670103}","{'fear': 0.06077348066298342, 'anger': 0.0423572744014733, 'trust': 0.17679558011049723, 'surprise': 0.053406998158379376, 'positive': 0.27071823204419887, 'negative': 0.07734806629834254, 'sadness': 0.034990791896869246, 'disgust': 0.014732965009208104, 'joy': 0.1141804788213628, 'anticipation': 0.15469613259668508}","{'positive': 0.0129862732813123, 'negative': 0.01543543885629664, 'anticipation': 0.02067551403998405, 'joy': 0.011087695316208165, 'fear': 0.032010024491655756, 'trust': 0.01184712650224981, 'sadness': 0.02686487820622354, 'disgust': 0.005885591691822824, 'surprise': 0.03278844145734845, 'anger': 0.009189117351104018}",0.017877010119420556
"{'fear': 0.09183673469387756, 'anger': 0.08163265306122448, 'trust': 0.09183673469387756, 'surprise': 0.061224489795918366, 'positive': 0.16326530612244897, 'negative': 0.10204081632653061, 'sadness': 0.08163265306122448, 'disgust': 0.04081632653061224, 'joy': 0.09183673469387756, 'anticipation': 0.19387755102040816}","{'fear': 0.05198776758409786, 'anger': 0.04892966360856269, 'trust': 0.1743119266055046, 'surprise': 0.0856269113149847, 'positive': 0.27217125382262997, 'negative': 0.045871559633027525, 'sadness': 0.01834862385321101, 'disgust': 0.01529051987767584, 'joy': 0.12232415902140673, 'anticipation': 0.1651376146788991}","{'positive': 0.108905947700181, 'negative': 0.05616925669350309, 'anticipation': 0.028739936341509065, 'joy': 0.03048742432752917, 'fear': 0.0398489671097797, 'trust': 0.08247519191162704, 'sadness': 0.06328402920801347, 'disgust': 0.0255258066529364, 'surprise': 0.02440242151906634, 'anger': 0.03270298945266179}",0.04925419709168071
"{'fear': 0.07734806629834254, 'anger': 0.08839779005524862, 'trust': 0.12154696132596685, 'surprise': 0.049723756906077346, 'positive': 0.14917127071823205, 'negative': 0.1878453038674033, 'sadness': 0.1270718232044199, 'disgust': 0.03867403314917127, 'joy': 0.06077348066298342, 'anticipation': 0.09944751381215469}","{'fear': 0.03363914373088685, 'anger': 0.04281345565749235, 'trust': 0.1926605504587156, 'surprise': 0.0672782874617737, 'positive': 0.25688073394495414, 'negative': 0.0856269113149847, 'sadness': 0.027522935779816515, 'disgust': 0.012232415902140673, 'joy': 0.12232415902140673, 'anticipation': 0.15902140672782875}","{'positive': 0.10770946322672209, 'negative': 0.1022183925524186, 'anticipation': 0.059573892915674054, 'joy': 0.0615506783584233, 'fear': 0.04370892256745569, 'trust': 0.07111358913274876, 'sadness': 0.09954888742460338, 'disgust': 0.026441617247030598, 'surprise': 0.01755453055569635, 'anger': 0.04558433439775626}",0.06350043083785292
"{'fear': 0.07792207792207792, 'anger': 0.03896103896103896, 'trust': 0.19480519480519481, 'surprise': 0.05194805194805195, 'positive': 0.22077922077922077, 'negative': 0.06493506493506493, 'sadness': 0.09090909090909091, 'disgust': 0.025974025974025976, 'joy': 0.07792207792207792, 'anticipation': 0.15584415584415584}","{'fear': 0.04484304932735426, 'anger': 0.03587443946188341, 'trust': 0.23766816143497757, 'surprise': 0.053811659192825115, 'positive': 0.2645739910313901, 'negative': 0.08968609865470852, 'sadness': 0.04932735426008968, 'disgust': 0.013452914798206279, 'joy': 0.07623318385650224, 'anticipation': 0.13452914798206278}","{'positive': 0.04379477025216935, 'negative': 0.024751033719643586, 'anticipation': 0.02131500786209306, 'joy': 0.0016888940655756801, 'fear': 0.03307902859472366, 'trust': 0.042862966629782756, 'sadness': 0.04158173664900123, 'disgust': 0.012521111175819697, 'surprise': 0.0018636072447731633, 'anger': 0.0030865994991555526}",0.02265447556927377
